chunk_id,stratum,initial_effective_labels,cascade_labels,cascade_confidence,flash_labels,flash_confidence,pro_available,pro_labels,pro_confidence,final_reference_labels,final_event_id,final_reviewer,final_batch_id
TrwdFsn1A8g_cbf3a492a7eb6d4fcce2,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-1bbeb5e765bfd57a3d703596,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
Tvkneiz_IJQ_758aaf51ce2d8de53a28,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
Tvkneiz_IJQ_8b1c9689e454e0b3af33,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
Twzus5AvtoA_0c14054e71c3d6b583bc,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-164477d2c26c3189ebfccb97,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
Twzus5AvtoA_124d66c8279084b05001,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-e2ea309217ef985c68782850,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
Twzus5AvtoA_1d5078bfa81a8cac43e5,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-5bf974a46baa5049481400dc,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
Twzus5AvtoA_2c3e7dd0e7f3e764e560,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
Twzus5AvtoA_3acdbe1b4485bc944790,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
Twzus5AvtoA_3d0fa96019001798e250,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-7a54caaff0a0a7f792b5a75e,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
Twzus5AvtoA_3dbe17682eba27d627d9,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-97402350789f112de672a878,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
Twzus5AvtoA_49603ae3d773982dd1a1,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-7cae6b14361e507ff6dd5c73,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
Twzus5AvtoA_4eee07852b9f4d8f996a,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-712f66f9a51c5492c6a8debf,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
Twzus5AvtoA_6c77e06dc496e7d1c4eb,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
Twzus5AvtoA_725de3432f70a61790b4,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
Twzus5AvtoA_7445b3ee873a7d4cbc88,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.9,,0.65,1,SEGURO,0.9,SEGURO,,,
Twzus5AvtoA_7b46a14e757b277a9d8a,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
Twzus5AvtoA_7d06edcfc38db29e0264,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-9564d86c6d43185ebe7eb440,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
Twzus5AvtoA_806034c457e103bf62d0,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
Twzus5AvtoA_82a6b9ff7dfe56a54fca,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-fddce07951b65447b077ce86,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
Twzus5AvtoA_84bc4fe7663b59066f18,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.93,,0.65,1,SEGURO,0.93,SEGURO,codex-630881bc55f6a4d32eaf23d7,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
Twzus5AvtoA_b3af68ffa781d7d49321,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
Twzus5AvtoA_dac9c2db7cd450785a81,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-0fa9a2a77f6a5d5fc27852ef,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
Twzus5AvtoA_ff1ec18d92f6bc84272e,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-29c47406f455821fc08e05f2,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
TyP8ppQCmyA_37c973b74aa84fb7cc6f,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
TyP8ppQCmyA_ad12533edf8ab0bd5cdf,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
TyQ5uaXIMn0_c8ceed8d0bcb847d7f2e,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
U-x205F7ISc_0ae6e76011bf38b1e621,"('RACISMO_DISCRIMINACION', 'deepseek-v4-pro', 'resolved')",RACISMO_DISCRIMINACION,RACISMO_DISCRIMINACION,0.85,RACISMO_DISCRIMINACION,0.8,1,RACISMO_DISCRIMINACION,0.85,RACISMO_DISCRIMINACION,,,
U-x205F7ISc_48d0c60d84ab68974f7e,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.94,,0.65,1,SEGURO,0.94,SEGURO,codex-a372eb2e0a4bb276524c0813,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
U-x205F7ISc_8bef911520404bc916ca,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
U-x205F7ISc_fa2dc2f5ed99d974e315,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,ACOSO_AMENAZA,0.8,1,,0.65,ACOSO_AMENAZA,codex-af91b2490afef52ed5352051,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
U0ITzawyYoY_d149e9e670c5997f4cb0,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
U0QxYM-tQJU_53bc2924a40f2d898d3f,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
U0QxYM-tQJU_75f24f75ceec8badd68d,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
U0QxYM-tQJU_c290296f98baa800c6f0,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
U0xNuaJzqaA_2351f76bd5e30dcfade3,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-8bff3c9b65e1ecce044bada7,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
U0xNuaJzqaA_3075ab38e7f9a02ed8ba,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
U0xNuaJzqaA_5a3d6617c81d6eb83acb,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
U0xNuaJzqaA_7457a2778886ef37c041,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
U0xNuaJzqaA_763c6c7e24a88ef708cd,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
U0xNuaJzqaA_893f3125e88e01f879c4,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-f28938d8fe0eafe90997da0c,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
U0xNuaJzqaA_99720efa80b03898e13b,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-5014af02f35b62bc584ad2a7,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
U0xNuaJzqaA_bb180b235503fc6484e4,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
U0xNuaJzqaA_cdff3fbacfa9b32c95eb,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
U0xNuaJzqaA_da5ac7c6023fa037b28c,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-4b7d1fc7841bcbda03b27323,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
U25BiCB7Kjs_1e57bde65f707210496f,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
U3eYRZ5M8vc_a7eca0ad145dcc2ac502,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
U3uZUDxIfj4_76ef82057da66460d997,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-ba7351c2902bfaf8479c63a2,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
U4k_nQ_J4pY_9eb88fb07d76675b04ae,"('SEGURO', 'deepseek-v4-pro', 'needs_review')",SEGURO,RACISMO_DISCRIMINACION,0.65,SEGURO,0.95,1,RACISMO_DISCRIMINACION,0.65,SEGURO,bff0ada9-4702-5d56-bde0-82ca73ada2da,reviewer-879d60dc246ead2d,
U4k_nQ_J4pY_9f376b4ba3122c8ede83,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.95,1,SEGURO,0.9,SEGURO,,,
U8gDycAlPHs_62e15bcb5cf6da7d67de,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
U8gDycAlPHs_a5b24d968d2461c3f7ed,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.96,,0.65,1,SEGURO,0.96,SEGURO,codex-62c2f1ec7bc849797da841fb,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UAqRmN3Q3Yk_1a21bbd0d1c27aa5a6fe,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-db0dbd1908e4c304740e2d29,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UAqRmN3Q3Yk_37362bad9125cf6b7ebe,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-4f2c7fc825ba0a17f9278f98,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UAqRmN3Q3Yk_f3e5961d7863c3b23c60,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-741e695d2abb6529f6e38948,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UBtZt5FuoKI_0fba97a099f59a869fa2,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
UBtZt5FuoKI_17e140c500eac430eb59,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.9,,0.65,1,SEGURO,0.9,SEGURO,,,
UBtZt5FuoKI_20f11111413d4fe98c67,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
UBtZt5FuoKI_4a8022fc5a26e4a29916,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UBtZt5FuoKI_5a837684a4dc695167a7,"('ACOSO_AMENAZA', 'deepseek-v4-pro', 'resolved')",ACOSO_AMENAZA,ACOSO_AMENAZA,0.85,ACOSO_AMENAZA,0.85,1,ACOSO_AMENAZA,0.85,ACOSO_AMENAZA,,,
UBtZt5FuoKI_72358129e8c933a98570,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.95,1,SEGURO,0.9,SEGURO,,,
UBtZt5FuoKI_8c456fe2aedc1912dc76,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UBtZt5FuoKI_8ca9ceb5c00f55a5894c,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UBtZt5FuoKI_9040ea200895b70b9988,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UBtZt5FuoKI_a37a7857612cf4820781,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UBtZt5FuoKI_cc925a2012abceef7714,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
UC5lFR7iFyg_5a492491b9be0a218417,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
UC5lFR7iFyg_fb90d7d9c5e75c11e370,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
UE8i3QiC7hA_b000a3abfe4242d81b9d,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
UE8i3QiC7hA_eed64ef20cf7e2faac59,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
UEM4-i9hKL8_af51a1d53b74a8e7906d,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-b5aa9821ac5116e3ff3c2e04,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UFR-agZPCaU_557af905b74835c1d5bc,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
UFR-agZPCaU_595ed9830dceeee118e1,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-c6990272508dc15c346ac4b1,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UFR-agZPCaU_acf159783f985930298f,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UFR-agZPCaU_e79de2d07463b2e3ad87,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-3fe87cd20bb84e3cb86b7839,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UFbp7ad7JcY_930e2547dcf5d0579ddd,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UFbp7ad7JcY_ca47add8d97d1367676e,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UFbp7ad7JcY_f079d50f2403bd27f328,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
UFelz3TbJZ0_52c9e2f37e35504b21f0,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UGHkVTTYMOc_2552eb3f7e3d94b42b54,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,ACOSO_AMENAZA,0.9,1,SEGURO,0.95,SEGURO,,,
UGMBb7aKKMc_3981451b5aea7f8d2c49,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-1ab065e24f9b816256f54059,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UGMBb7aKKMc_ee8ef2c845d301be586a,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-7cb8e75e09b3d8366fa8296e,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UK4VjcuxWNY_43991744822ed1e15713,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UK4VjcuxWNY_70bcc52c2d33e5683e24,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-79b3de22cd5dea50cf12879e,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UN3SzVHQhwg_4de620221b6c4397cb76,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,SEGURO,0.85,1,,0.65,SEGURO,codex-49eb0daaa99a9ac113408355,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UNRw154kwvg_05d141d667c1f581d402,"('ACOSO_AMENAZA', 'deepseek-v4-pro', 'resolved')",ACOSO_AMENAZA,ACOSO_AMENAZA,0.95,ACOSO_AMENAZA,0.9,1,ACOSO_AMENAZA,0.95,ACOSO_AMENAZA,,,
UNRw154kwvg_092ca90b7eac972024c7,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
UNRw154kwvg_2fa103d0b6b8eb2ab2fc,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UNRw154kwvg_3218ca5630ca979c5db9,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UNRw154kwvg_53c2930460b20b110646,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.5,,0.65,1,,0.5,SEGURO,codex-df8b2ad9e368948e43df507e,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UNRw154kwvg_6710a78ee9da014a8ced,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UNRw154kwvg_6f6ae051620b73ba0e09,"('ACOSO_AMENAZA', 'deepseek-v4-pro', 'resolved')",ACOSO_AMENAZA,ACOSO_AMENAZA,0.9,ACOSO_AMENAZA,0.8,1,ACOSO_AMENAZA,0.9,ACOSO_AMENAZA,,,
UNRw154kwvg_bf3d58714e4812974893,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UNRw154kwvg_c170f2764f4b8e4fcd86,"('ACOSO_AMENAZA|ATAQUE_POR_GENERO_IDENTIDAD', 'deepseek-v4-pro', 'needs_review')",ACOSO_AMENAZA|ATAQUE_POR_GENERO_IDENTIDAD,ATAQUE_POR_GENERO_IDENTIDAD|ACOSO_AMENAZA,0.85,,0.65,1,ATAQUE_POR_GENERO_IDENTIDAD|ACOSO_AMENAZA,0.85,ACOSO_AMENAZA|ATAQUE_POR_GENERO_IDENTIDAD,codex-pro-accept-22565ac0a05c0dc9efabdb6f,CODEX,CODEX-PRO-PRECEDENCE-20260809
UNRw154kwvg_df21cd2966d54d6e934c,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.5,,0.65,1,,0.5,SEGURO,codex-ecd2863a266d37d733d9cfe3,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UNRw154kwvg_e07671b580e64d429030,"('ACOSO_AMENAZA', 'deepseek-v4-pro', 'resolved')",ACOSO_AMENAZA,ACOSO_AMENAZA,0.9,ACOSO_AMENAZA,0.8,1,ACOSO_AMENAZA,0.9,ACOSO_AMENAZA,,,
UNRw154kwvg_e81533e197c38737d6da,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-a8fe31c234c4febc18fb5015,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UNRw154kwvg_e92424edf40a8d3f3af4,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
UO7ohSJHEsQ_14400849250e79e5de4e,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
UO7ohSJHEsQ_6ca43a1d8c5d8df2e35e,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
UO7ohSJHEsQ_8ab569e4098ae6db6ffb,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UO7ohSJHEsQ_cf0369d563fc8645684e,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UPNqnFrMi4Y_63f1ae02ba2a981ed81e,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.95,1,SEGURO,0.9,SEGURO,,,
UPNqnFrMi4Y_642f7152d7d5c85273ad,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UPNqnFrMi4Y_7746dd6523e8b512e160,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UPNqnFrMi4Y_bd164ee2e40d0d3c2ca1,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
USNhPhJ9K0c_2b7b83701ee68bd9c5ae,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-151fec023087ea232a4f4cf0,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UTnOc-1OcSU_3b580aec9299ecfb1dfb,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-ab490181445555cfcdd3bce8,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UTnOc-1OcSU_49bd6a84f11883e85dca,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UTtYblah1pI_6d470558ad434e2c2e3d,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UTtYblah1pI_a035a07e3f0dae6b750a,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
UWMsyollqkw_42f2154e7981a4b49de9,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UXBSVl6GiBY_1e753414567d8624fcb4,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UY7_MRDs71Y_d728af94287f50cf48f6,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UZx3G_40IxU_0b8c0b2811646f52ac1e,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-db3d8f1aa137d2c66d17d7a8,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UZx3G_40IxU_1579f4b5b6c2ff9e7591,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-bce6cc6835adc34215240242,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
UZx3G_40IxU_1ada26592fc1e6e716b5,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
UZx3G_40IxU_1da3e612141426775440,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
UZx3G_40IxU_24a0f7f07758d59742cb,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UZx3G_40IxU_39a631a29d2941684fc4,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UZx3G_40IxU_4741ceaf0cadfe23c278,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
UZx3G_40IxU_55aac80c839d5957dbaf,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
UZx3G_40IxU_77ad5a10ca2ae9def797,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.6,1,SEGURO,0.95,SEGURO,,,
