selection_order,video_id,url,title,channel_title,channel_id,duration,discovery_type,discovery_source,source_rank,target_category,selection_reason,quota,round_robin,batch_id,selected_at
357,d3g1TAbuMfw,https://www.youtube.com/watch?v=d3g1TAbuMfw,Decreto contra homofobia no es acto propositivo. Jaime López Vela,Revolución Tres Punto Cero,UCqrFca-_xE_0AcyVv5h7x_g,358.0,targeted_search,amenazas homofóbicas Perú,18,AMENAZA_DIRECTA|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,18.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
358,w9hUDnpWnxY,https://www.youtube.com/watch?v=w9hUDnpWnxY,Threats in the music scene escalate after tragic incident! | Arriba Mi Gente 🚨🎶,Latina Televisión,UC3rDtLrcgr3JS3_3JOW4BAw,1066.0,targeted_search,denuncia amenazas farándula Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,18.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
359,ypRGaRqlDpU,https://www.youtube.com/watch?v=ypRGaRqlDpU,Universitario es acusado de racismo por polémico video en TikTok,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,1136.0,targeted_search,insultos racistas discriminación Perú denuncia,18,RACISMO_DISCRIMINACION,consulta explícita de una categoría minoritaria,55,18.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
360,yCj4kbRUxVw,https://www.youtube.com/watch?v=yCj4kbRUxVw,Yurimaguas: Periodista denuncia robo y amenazas,enlacenacional,UC_Zpz_cv69p4oL0hDEJz4IA,58.0,targeted_search,sicarios amenazan periodista Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,18.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
361,tYFXkqU8JCE,https://www.youtube.com/watch?v=tYFXkqU8JCE,"Acoso sexual, dura realidad: casos de dos mujeres y sus denuncias",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,138.0,targeted_search,acoso sexual denuncia televisión peruana,19,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,19.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
362,NXVvHvGqGv4,https://www.youtube.com/watch?v=NXVvHvGqGv4,El sujeto que amenaza a su expareja y avala los feminicidios.,Nunca MAS,UCFqwxsa2Wp6Y5FkUAcGShGA,496.0,targeted_search,agresor amenaza pareja Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,19.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
363,8jqYj3iKJyU,https://www.youtube.com/watch?v=8jqYj3iKJyU,😱Procesado amenaza de muerte a juez de audiencia - Oxapampa👮‍♂️,Qwada,UC08DCSsLDBIVLvebHUpqsXg,144.0,targeted_search,amenaza juez audiencia virtual Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,19.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
364,gx0Lo-oSyGI,https://www.youtube.com/watch?v=gx0Lo-oSyGI,AUMENTO AGRESIÓN A COMUNIDAD LGBT,TV Azteca Jalisco,UCH1JKAzwX0DHokncS7WcJCg,116.0,targeted_search,amenazas homofóbicas Perú,19,AMENAZA_DIRECTA|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,19.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
365,jg1Mbj_YQ7E,https://www.youtube.com/watch?v=jg1Mbj_YQ7E,REVELADOR AUDIO MUESTRA COMO EXTORSIONADORES AMENAZABAN A SUS VICTIMAS EN CHANCAY,Canal46Chancay,UCsNJCvuM5Dv_p-bdChO0QEA,372.0,targeted_search,extorsionadores amenazan audio Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,19.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
366,U8gDycAlPHs,https://www.youtube.com/watch?v=U8gDycAlPHs,The Ministry of Culture and Sports (MINC) announces a criminal complaint for racist remarks direc...,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,401.0,targeted_search,insultos racistas discriminación Perú denuncia,19,RACISMO_DISCRIMINACION,consulta explícita de una categoría minoritaria,55,19.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
367,OdXPCyDIzdY,https://www.youtube.com/watch?v=OdXPCyDIzdY,Emprendedor no paga cupo y sicarios le balean su casa mientras dormía,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,162.0,targeted_search,sicarios amenazan periodista Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,19.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
368,J1sZOWuSqGs,https://www.youtube.com/watch?v=J1sZOWuSqGs,Pelo habla - No tocar [Audio español],Sr Pelo,UCt-GOpCw4dOBlIyqL9A1ztA,320.0,targeted_search,te voy a matar denuncia Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,19.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
369,FCaD5Jr8c7g,https://www.youtube.com/watch?v=FCaD5Jr8c7g,Comas: Parents report alleged sexual abuse case at school,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,515.0,targeted_search,acoso sexual denuncia televisión peruana,20,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,20.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
370,TDFRNhOCwao,https://www.youtube.com/watch?v=TDFRNhOCwao,Familia y justicia: ¿Cómo denunciar un hecho de violencia psicológica en el Perú?,RPP Noticias,UC5j8-2FT0ZMMBkmK72R4aeA,639.0,targeted_search,agresor amenaza pareja Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,20.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
371,WVSjU07_ZWw,https://www.youtube.com/watch?v=WVSjU07_ZWw,AMENAZA DE MUERTE A JUEZ EN PLENA AUDIENCIA,Canal1Peru,UClTcIB85_6kMi7xGyVaCR6Q,194.0,targeted_search,amenaza juez audiencia virtual Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,20.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
372,sZw8o9gimbg,https://www.youtube.com/watch?v=sZw8o9gimbg,Joven de comunidad LGBTI denuncia agresión en Aranjuez,Teleantioquia,UCeq_SgWZDF8h-ujzwBXI5jQ,88.0,targeted_search,amenazas homofóbicas Perú,20,AMENAZA_DIRECTA|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,20.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
373,qpamaBWGJxU,https://www.youtube.com/watch?v=qpamaBWGJxU,Pamela López responds after strong accusations from her former friend and Cueva's lawyer | Arriba...,Latina Televisión,UC3rDtLrcgr3JS3_3JOW4BAw,720.0,targeted_search,denuncia amenazas farándula Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,20.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
374,2orNM6FeOlM,https://www.youtube.com/watch?v=2orNM6FeOlM,‘CUTO’ GUADALUPE recibe amenazas de extorsionadores de ‘El Tren de Aragua’,Trome Perú,UChzS9L4GwAe0lRFallqbaGg,330.0,targeted_search,extorsionadores amenazan audio Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,20.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
375,XRsc3fQeT8Q,https://www.youtube.com/watch?v=XRsc3fQeT8Q,ANUNCIAN DENUNCIA POR FRASES RACISTAS CONTRA PASAJEROS EN EL METROPOLITANO,De Interes Nacional Peru,UChEYIkvyR_lMg_8wzE3PM6g,875.0,targeted_search,insultos racistas discriminación Perú denuncia,20,RACISMO_DISCRIMINACION,consulta explícita de una categoría minoritaria,55,20.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
376,fsdBTUjW4o8,https://www.youtube.com/watch?v=fsdBTUjW4o8,Callao: Young woman reports abuse by pre-military academy instructors,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,110.0,targeted_search,acoso sexual denuncia televisión peruana,21,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,21.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
377,tJd4ZpWipNg,https://www.youtube.com/watch?v=tJd4ZpWipNg,¡De armas tomar! Jonathan Maicelo se ve envuelto en pelea callejera al defender a su alumno,Magaly TV La Firme,UCF6s3gpbZEQKqZ38VvQ0gLA,128.0,targeted_search,agresor amenaza pareja Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,21.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
378,z9V91O6Fs4k,https://www.youtube.com/watch?v=z9V91O6Fs4k,JUEZ DEL SACO ESTABA INHABILITADO POR EL CAL,Adolfo LAVIANA GONZALEZ,UCHLDezLqlaqtArnyQoWwWyQ,1487.0,targeted_search,amenaza juez audiencia virtual Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,21.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
379,eb05sYm5N6s,https://www.youtube.com/watch?v=eb05sYm5N6s,🔴🔵 Pronunciamiento del JNE sobre amenazas de muerte al titular y ataques a la institución,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,18.0,targeted_search,amenazas de muerte Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,21.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
380,4tUQK-Gl4Vo,https://www.youtube.com/watch?v=4tUQK-Gl4Vo,Besos contra la homofobia 2012,Ciudadaniasx,UCt78tVTNhK4hd9l0Io3vTtg,492.0,targeted_search,amenazas homofóbicas Perú,21,AMENAZA_DIRECTA|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,21.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
381,EWLGp9_X3g8,https://www.youtube.com/watch?v=EWLGp9_X3g8,Pamela López es DENUNCIADA por 4menaz4s contra su examiga y ella EXPONE las PRUEBAS,Diario El Popular 🇵🇪,UCC25ArAc6QI7yj1UQG8lqxA,114.0,targeted_search,denuncia amenazas farándula Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,21.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
382,hdIdSzGm5uk,https://www.youtube.com/watch?v=hdIdSzGm5uk,"Extorsionadores secuestran combi con pasajeros, obligan a chofer a enviar mensaje grupo de WhatsApp",QUE HAY DE NUEVO PERU,UCRl1-oM_NM-BtCEyTFd-aRA,135.0,targeted_search,extorsionadores amenazan audio Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,21.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
383,gUsvOpm-_r8,https://www.youtube.com/watch?v=gUsvOpm-_r8,Racismo y violencia en Supermercado: Mujer agresora dio su versión de los hechos,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,165.0,targeted_search,insultos racistas discriminación Perú denuncia,21,RACISMO_DISCRIMINACION,consulta explícita de una categoría minoritaria,55,21.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
384,r_qHGVD2FWo,https://www.youtube.com/watch?v=r_qHGVD2FWo,🚨Crimen de Máximo Jerez: el apriete en vivo al equipo de A24,A24com,UCR9120YBAqMfntqgRTKmkjQ,161.0,targeted_search,sicarios amenazan periodista Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,21.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
385,gbV5j3EL6hA,https://www.youtube.com/watch?v=gbV5j3EL6hA,Esto dice la denuncia contra Zambrano Trauco y Peña por presunto abuso sexual,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,736.0,targeted_search,acoso sexual denuncia televisión peruana,22,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,22.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
386,1th8Ey8GtpY,https://www.youtube.com/watch?v=1th8Ey8GtpY,Comas: hombre intentó asesinar a su expareja con el pico de una botella,24 Horas,UCsakKsRww3J7pM6DavkrAIQ,155.0,targeted_search,agresor amenaza pareja Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,22.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
387,YTmkCE-M7d0,https://www.youtube.com/watch?v=YTmkCE-M7d0,El colectivo Iguales denuncia el aumento de agresiones homofobas en Castilla y León,Castilla y León Televisión,UCFe_qycWNCj_fVp6xp3mJ2Q,85.0,targeted_search,amenazas homofóbicas Perú,22,AMENAZA_DIRECTA|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,22.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
388,yjWs1BZls88,https://www.youtube.com/watch?v=yjWs1BZls88,Josimar Fidel amenaza a Gianella Ydoña con demandarla: “Aquí no se puede hablar sin pruebas”,Magaly TV La Firme,UCF6s3gpbZEQKqZ38VvQ0gLA,132.0,targeted_search,denuncia amenazas farándula Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,22.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
389,6NJe-qk7jV0,https://www.youtube.com/watch?v=6NJe-qk7jV0,Insultos racistas de influencer desatan polémica nacional  | SEGMENTO #PurosFactos,RPP Noticias,UC5j8-2FT0ZMMBkmK72R4aeA,833.0,targeted_search,insultos racistas discriminación Perú denuncia,22,RACISMO_DISCRIMINACION,consulta explícita de una categoría minoritaria,55,22.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
390,UiYW20_qWbQ,https://www.youtube.com/watch?v=UiYW20_qWbQ,Así amenazan las mafias de prostitución a trabajadoras sexuales,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,103.0,targeted_search,sicarios amenazan periodista Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,22.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
391,55E4IyDVHzQ,https://www.youtube.com/watch?v=55E4IyDVHzQ,"Defamation, Slander, Libel: Crimes Against Honor. How to File a Complaint. #italcorp",Italcorp,UCy3ZPoqXrSMZVnkDE_jHy0A,342.0,targeted_search,te voy a matar denuncia Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,22.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
392,HnjNN64slC4,https://www.youtube.com/watch?v=HnjNN64slC4,Consultorio Legal (TV Perú) | Delitos contra libertad sexual,Ministerio de Justicia y Derechos Humanos,UCUplbK1nnI1dnjfU2BiAVRw,445.0,targeted_search,acoso sexual denuncia televisión peruana,23,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,23.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
393,sSIFE8fdXP0,https://www.youtube.com/watch?v=sSIFE8fdXP0,"Young man reports assault by ""Cristorata"" after a livestream | Arriba Mi Gente",Latina Televisión,UC3rDtLrcgr3JS3_3JOW4BAw,786.0,targeted_search,agresor amenaza pareja Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,23.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
394,aQ_W7bZRtfo,https://www.youtube.com/watch?v=aQ_W7bZRtfo,Juez Supremo lamó la atención al abogado que olvidó portar la cinta en audiencia virtual.,JP,UCGSpwxaMO2mW5mYKtsIurCA,51.0,targeted_search,amenaza juez audiencia virtual Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,23.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
395,WkwyH62MCzk,https://www.youtube.com/watch?v=WkwyH62MCzk,Extorsión en Los Olivos: comerciante vive a escondidas por amenazas de muerte,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,192.0,targeted_search,amenazas de muerte Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,23.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
396,vi67gnBLRyg,https://www.youtube.com/watch?v=vi67gnBLRyg,Monserrat Seminario and Susan Villanueva clash over Melcochita case | América Espectáculos (TODAY),América Noticias,UCPhm2I2wk4vqjENwhn3px8A,221.0,targeted_search,denuncia amenazas farándula Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,23.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
397,fOKt7a5Ri3o,https://www.youtube.com/watch?v=fOKt7a5Ri3o,🔴🔵Trujillo: Mass extortion calls put PNP on high alert,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,117.0,targeted_search,extorsionadores amenazan audio Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,23.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
398,DuVIST1fkf8,https://www.youtube.com/watch?v=DuVIST1fkf8,"""Negra, arréglate la cara"" y otras frases racistas contra niña quien ahora es denunciada",Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,987.0,targeted_search,insultos racistas discriminación Perú denuncia,23,RACISMO_DISCRIMINACION,consulta explícita de una categoría minoritaria,55,23.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
399,Kk3H17yt008,https://www.youtube.com/watch?v=Kk3H17yt008,Joven sufre acoso sexual dentro de una combi: Depravado la manosea y comete acto impúdico,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,984.0,targeted_search,acoso sexual denuncia televisión peruana,24,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,24.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
400,WU0WOdr9gVg,https://www.youtube.com/watch?v=WU0WOdr9gVg,Es extorsionada por expareja con difundir videos íntimos y en comisaría no quieren atenderla,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,168.0,targeted_search,agresor amenaza pareja Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,24.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
401,BLUqUf92eqA,https://www.youtube.com/watch?v=BLUqUf92eqA,Hombre acusado de violencia intrafamiliar amenaza a juez y arroja micrófono y mesa,NMás,UCUsm-fannqOY02PNN67C0KA,133.0,targeted_search,amenaza juez audiencia virtual Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,24.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
402,2TcBHROex34,https://www.youtube.com/watch?v=2TcBHROex34,Extorsión y sicariato en Perú: Amenazan de muerte a empresarios de transporte - DNews,DNews,UC4dWvSKVWJ36tJyhjDQCCaQ,454.0,targeted_search,amenazas de muerte Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,24.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
403,O8q8hQWKeRY,https://www.youtube.com/watch?v=O8q8hQWKeRY,EPN se suma al Día Internacional contra la Homofobia - Martínez Serrano,martinezserrano,UChZCcAYKe_VAtC3Z_tBexcg,1005.0,targeted_search,amenazas homofóbicas Perú,24,AMENAZA_DIRECTA|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,24.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
404,a-bGi-CkcbE,https://www.youtube.com/watch?v=a-bGi-CkcbE,Policía va en busca de Pamela López tras ser DENUNCIADA por su ex amiga y ella ROMPE EN LLANTO,Diario El Popular 🇵🇪,UCC25ArAc6QI7yj1UQG8lqxA,103.0,targeted_search,denuncia amenazas farándula Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,24.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
405,JOYRtnE0tvA,https://www.youtube.com/watch?v=JOYRtnE0tvA,El cumpleaños del 'Monstruo': Los audios que delatan a Erick Moreno en plena celebración clandestina,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,470.0,targeted_search,extorsionadores amenazan audio Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,24.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
406,DIxE88CsZv4,https://www.youtube.com/watch?v=DIxE88CsZv4,Jinete peruano denunció acto de discriminación,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,107.0,targeted_search,insultos racistas discriminación Perú denuncia,24,RACISMO_DISCRIMINACION,consulta explícita de una categoría minoritaria,55,24.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
407,B8HSp41auYw,https://www.youtube.com/watch?v=B8HSp41auYw,Comerciante de autos sobrevivió a un ataque armado: el sicario no tuvo puntería y se quedó sin balas,Noticias Caracol,UC2Xq2PK-got3Rtz9ZJ32hLQ,100.0,targeted_search,sicarios amenazan periodista Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,24.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
408,fx8tGunSflw,https://www.youtube.com/watch?v=fx8tGunSflw,a delante matame pero a golpes por que con pistola yo tambien puedo😎 (Video Oficial),Ulises Ovejero,UCE2IOjqQqGOBROxYRrPotxQ,19.0,targeted_search,te voy a matar denuncia Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,24.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
409,FaoPqOW6Iog,https://www.youtube.com/watch?v=FaoPqOW6Iog,Miguel Trauco y Carlos Zambrano respondieron a denuncia de abuso sexual en su contra,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,120.0,targeted_search,acoso sexual denuncia televisión peruana,25,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,25.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
410,rohvS1aJTH8,https://www.youtube.com/watch?v=rohvS1aJTH8,Amenazan a un juez en plena audiencia virtual!!,YACHASUN / QUECHUA ,UCHRQQMn_1Jig7i6-e6rTYaA,90.0,targeted_search,amenaza juez audiencia virtual Perú,25,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,25.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
411,zXr9X4shNnE,https://www.youtube.com/watch?v=zXr9X4shNnE,AMENAZAS DE MUERTE EN LA PCM Y DESVÍO MILLONARIO EN LA FRANJA ELECTORAL | ARDE TROYA CON OXENFORD,La República - LR+,UC-B7Xv56uNRDkj0vC3QW8Cg,7074.0,targeted_search,amenazas de muerte Perú,25,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,25.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
